"","Year","Block","Wind.Exposure","Genotype","plant_ID","Dead","Height","all.shoot.count","all.shoot.avg.length","leaf_trichome.density","leaf_WC","SLA","leaf_area.mm2","leaf_C_N","leaf_C.mg","leaf_N.mg","leaf_C.perc","leaf_N.perc","trait.PC1","trait.PC2","root_N.perc","root_N.mg","root_C.perc","root_C.mg","root_CN"
"390",2013,"10","Exposed","X","10EX10",0,31.5,10,0.571428571428571,NA,1.67734553775744,100045.766590389,4.372,33.4210526315789,2.54,0.076,48.3,1.44,1.6863688609117,-1.12544935328399,0.2561,0.0173,12.6049,0.8523,49.2658959537572
"391",2013,"10","Unexposed","J","10UJ1",0,34,7,0.404761904761905,NA,2.9,143400,1.434,44.037037037037,2.378,0.054,45.96,1.05,-0.86136020152905,-2.77032691511425,0.8438,0.0342,46.659,1.892,55.3216374269006
"392",2013,"10","Unexposed","W","10UW2",0,35.5,6,0.380952380952381,NA,1.58426966292135,102359.550561798,1.822,44.9523809523809,2.832,0.063,49.38,1.1,1.11059180782417,-0.0457073467407884,1.1905,0.0614,45.5042,2.3457,38.2035830618892
"393",2013,"10","Unexposed","F","10UF3",0,3,1,0.142857142857143,NA,1.92682926829268,143902.43902439,1.18,NA,NA,NA,NA,NA,-2.32593706498398,0.327203998934814,0.7591,0.0376,46.8844,2.3241,61.811170212766
"394",2013,"10","Unexposed","G","10UG4",0,3.5,2,0.261904761904762,NA,2.07228915662651,164578.313253012,2.732,NA,NA,NA,NA,NA,-2.56689593032292,-0.575984098797656,0.7673,0.0092,46.4375,0.5582,60.6739130434783
"395",2013,"10","Unexposed","T","10UT5",0,6,3,0.380952380952381,NA,1.32804232804233,111005.291005291,2.098,89.5185185185185,2.417,0.027,45.83,0.5,-0.687435052645123,3.91917097804862,1.4689,0.0167,47.8579,0.5451,32.6407185628743
"396",2013,"10","Unexposed","I","10UI6",0,25.5,4,0.0952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.434414084713102,-0.111198993381834,1.3064,0.0134,49.829,0.5127,38.2611940298507
"397",2013,"10","Unexposed","L","10UL7",0,9,3,0.119047619047619,NA,2.125,166875,0.534,NA,NA,NA,NA,NA,-2.38213967984311,-0.950928160197574,1.2651,0.025,44.5828,0.8823,35.292
"398",2013,"10","Unexposed","S","10US8",0,32,5,0.119047619047619,NA,1.96875,128281.25,0.821,NA,NA,NA,NA,NA,-0.245837825632305,-0.856993433271654,1.5645,0.0503,46.4059,1.4924,29.6699801192843
"399",2013,"10","Unexposed","U","10UU9",0,12.5,2,0.523809523809524,NA,1.92857142857143,121571.428571429,1.702,NA,NA,NA,NA,NA,-1.07271948827363,0.213533566124949,0.6915,0.0217,45.3469,1.4221,65.5345622119816
"400",2013,"10","Unexposed","X","10UX10",0,30.5,4,0.261904761904762,NA,1.8125,117031.25,0.749,NA,NA,NA,NA,NA,0.00498355027678718,-0.261655089383271,1.0013,0.0426,44.8264,1.9087,44.8051643192488
